"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
1.440500,-0.260700,0.066093,-0.947696,-0.005897,0.011692,0.003059,0.001541,0.003163
1.441000,-0.266684,0.074243,-0.957688,-0.006322,0.011728,0.003113,0.002514,0.001866
1.441500,-0.270632,0.088616,-0.932970,-0.005768,0.011681,0.003373,0.002838,0.001866
1.442000,-0.286757,0.067647,-0.929436,-0.005636,0.011808,0.003279,0.003163,0.000893
1.442500,-0.258552,0.060060,-0.950598,-0.006398,0.011412,0.003277,0.002514,-0.002999
1.443000,-0.264561,0.054579,-0.956500,-0.005672,0.011386,0.003333,0.003163,0.003811
1.443500,-0.262487,0.067599,-0.952599,-0.005647,0.011561,0.003536,0.003163,0.002190
1.444000,-0.254481,0.076850,-0.932695,-0.005460,0.011260,0.003485,0.002838,0.000893
1.444500,-0.256611,0.075636,-0.953893,-0.005846,0.011941,0.003262,0.002838,0.003163
1.445000,-0.256655,0.063664,-0.971475,-0.006150,0.011647,0.003028,0.001866,0.001541
1.445500,-0.258694,0.090769,-0.937554,-0.005953,0.012001,0.003154,0.002514,0.002190
1.446000,-0.280707,0.085160,-0.919374,-0.005779,0.011850,0.003371,0.003163,0.002514
1.446500,-0.294791,0.067530,-0.936379,-0.006244,0.012054,0.003274,0.002838,0.000568
1.447000,-0.260711,0.051675,-0.924539,-0.006161,0.011148,0.002966,0.003163,0.003487
1.447500,-0.272791,0.061486,-0.944235,-0.005869,0.011790,0.002999,0.002838,0.000244
1.448000,-0.268799,0.045170,-0.917113,-0.005435,0.011905,0.003057,0.003487,0.002838
1.448500,-0.240558,0.070901,-0.923707,-0.005357,0.011761,0.003297,0.003163,0.002514
1.449000,-0.238575,0.067211,-0.937792,-0.005850,0.011978,0.003211,0.002514,0.000568
1.449500,-0.244602,0.063755,-0.944301,-0.005540,0.011542,0.003121,0.001866,0.003811
1.450000,-0.252608,0.075470,-0.947585,-0.006224,0.012142,0.003263,0.002514,-0.000080
1.450500,-0.254556,0.069939,-0.932953,-0.005262,0.011675,0.003404,0.003163,0.001217
1.451000,-0.278819,0.062741,-0.927063,-0.005715,0.011793,0.003055,0.001866,0.003811
1.451500,-0.248488,0.047197,-0.964046,-0.006050,0.011164,0.003248,0.001866,0.000568
1.452000,-0.252650,0.061531,-0.954249,-0.005502,0.011672,0.003090,0.002190,0.003487
1.452500,-0.262676,0.046429,-0.943625,-0.005479,0.011900,0.003197,0.002514,0.000893
1.453000,-0.246573,0.064891,-0.920390,-0.005622,0.011497,0.003262,0.003487,0.003487
1.453500,-0.230529,0.072082,-0.940905,-0.005405,0.012063,0.003274,0.001866,0.002514
1.454000,-0.240565,0.056663,-0.961311,-0.005769,0.011636,0.003119,0.001866,0.000244
1.454500,-0.240529,0.070645,-0.937591,-0.006113,0.011825,0.003292,0.003163,0.003487
1.455000,-0.266574,0.081806,-0.939140,-0.005241,0.011601,0.003458,0.001866,0.002514
1.455500,-0.268596,0.057000,-0.932762,-0.005745,0.011848,0.003450,0.001866,0.000568
1.456000,-0.244503,0.047245,-0.960859,-0.006003,0.011499,0.003253,0.002190,0.003163
1.456500,-0.262606,0.051106,-0.956759,-0.005504,0.011540,0.003251,0.003163,0.000244
1.457000,-0.266608,0.048922,-0.932618,-0.005226,0.011669,0.003394,0.003163,0.001866
1.457500,-0.236435,0.054518,-0.946807,-0.005447,0.011636,0.003431,0.002514,0.002190
1.458000,-0.232413,0.059172,-0.963875,-0.005615,0.011725,0.003405,0.002514,0.000568
1.458500,-0.248513,0.052058,-0.984301,-0.005979,0.011577,0.003224,0.002514,0.003163
1.459000,-0.252522,0.075492,-0.953744,-0.006037,0.011588,0.003343,0.003163,0.000568
1.459500,-0.264569,0.061886,-0.932416,-0.005297,0.011901,0.003512,0.002838,0.002190
1.460000,-0.260619,0.063959,-0.946894,-0.005716,0.011856,0.003286,0.001541,0.003163
1.460500,-0.240539,0.053995,-0.927775,-0.006155,0.011253,0.003171,0.002514,-0.000729
1.461000,-0.244615,0.054424,-0.957876,-0.005590,0.011769,0.003091,0.003163,0.005109
1.461500,-0.250651,0.036853,-0.920512,-0.005439,0.011778,0.003171,0.003487,0.001866
1.462000,-0.232431,0.045082,-0.950438,-0.005546,0.011756,0.003402,0.002838,0.000568
1.462500,-0.236470,0.061743,-0.950121,-0.005220,0.012017,0.003438,0.002190,0.003487
1.463000,-0.224598,0.061127,-0.945531,-0.005660,0.011597,0.002930,0.002838,0.001866
1.463500,-0.240392,0.068551,-0.963474,-0.005889,0.011686,0.003515,0.003487,0.003487
1.464000,-0.260559,0.049938,-0.909164,-0.005594,0.011912,0.003538,0.002514,0.003487
1.464500,-0.256558,0.061574,-0.960343,-0.005920,0.011892,0.003341,0.002514,0.000244
1.465000,-0.236460,0.061258,-0.940688,-0.005976,0.011528,0.003345,0.002838,0.002514
1.465500,-0.240674,0.056584,-0.918008,-0.005624,0.011825,0.003040,0.003487,0.000893
1.466000,-0.258723,0.046164,-0.917394,-0.005762,0.011934,0.003115,0.003163,0.003811
1.466500,-0.238506,0.050928,-0.930313,-0.005464,0.011703,0.003347,0.002514,0.002514
1.467000,-0.230625,0.057857,-0.941670,-0.005390,0.011905,0.003016,0.001866,0.000244
1.467500,-0.216544,0.051687,-0.942246,-0.005712,0.011665,0.002987,0.003163,0.003487
1.468000,-0.232567,0.087051,-0.911012,-0.005792,0.011905,0.003248,0.003163,0.000893
1.468500,-0.234664,0.057763,-0.891152,-0.005754,0.012424,0.003188,0.002190,0.002190
1.469000,-0.256766,0.056585,-0.924711,-0.005853,0.011782,0.002948,0.001866,0.003163
1.469500,-0.232496,0.056476,-0.954686,-0.005774,0.011149,0.003118,0.002514,0.000244
1.470000,-0.254634,0.058131,-0.947083,-0.005282,0.011654,0.003174,0.003163,0.004136
1.470500,-0.250597,0.039164,-0.923680,-0.005708,0.011835,0.003283,0.003811,0.001866
1.471000,-0.240557,0.045111,-0.916889,-0.005304,0.011825,0.003319,0.002514,0.002514
1.471500,-0.222551,0.062461,-0.945094,-0.005510,0.011831,0.003075,0.002514,0.003163
1.472000,-0.236594,0.063583,-0.931346,-0.005824,0.011775,0.003125,0.002838,0.000568
1.472500,-0.228345,0.073122,-0.940147,-0.005867,0.011724,0.003579,0.003163,0.002514
1.473000,-0.256563,0.049923,-0.929734,-0.005693,0.012057,0.003454,0.002190,0.002190
1.473500,-0.266575,0.055768,-0.953159,-0.005897,0.011757,0.003391,0.001866,0.000893
1.474000,-0.232493,0.056556,-0.944400,-0.005724,0.011395,0.003205,0.002838,0.004460
1.474500,-0.270736,0.069845,-0.926736,-0.005399,0.011575,0.003144,0.003163,0.000893
1.475000,-0.254680,0.036825,-0.917215,-0.005625,0.011913,0.003170,0.003163,0.003163
1.475500,-0.242397,0.048811,-0.959686,-0.005520,0.011812,0.003568,0.002514,0.002514
1.476000,-0.224457,0.066225,-0.947455,-0.005298,0.011893,0.003329,0.002514,0.001541
1.476500,-0.244481,0.056821,-0.977345,-0.005719,0.011521,0.003284,0.002190,0.004136
1.477000,-0.240439,0.070915,-0.936632,-0.005825,0.011986,0.003548,0.003811,0.001866
1.477500,-0.256588,0.052445,-0.953348,-0.005542,0.012360,0.003401,0.002514,0.004136
1.478000,-0.254517,0.065121,-0.960157,-0.005948,0.011962,0.003427,0.002190,0.002514
1.478500,-0.240483,0.065892,-0.954278,-0.006001,0.011193,0.003229,0.002838,0.000893
1.479000,-0.252504,0.066120,-0.943429,-0.005943,0.011507,0.003397,0.003487,0.004136
1.479500,-0.268614,0.035636,-0.926497,-0.006094,0.011667,0.003356,0.003487,0.000893
1.480000,-0.256628,0.054608,-0.940248,-0.005485,0.011889,0.003258,0.003163,0.001866
1.480500,-0.240592,0.073459,-0.947313,-0.005159,0.012146,0.003245,0.002514,0.003811
1.481000,-0.236478,0.066048,-0.944012,-0.005764,0.011580,0.003320,0.002838,0.000893
1.481500,-0.242372,0.067378,-0.936128,-0.005749,0.011501,0.003627,0.003487,0.002190
1.482000,-0.260510,0.059449,-0.966303,-0.005646,0.011857,0.003480,0.002190,0.002514
1.482500,-0.266581,0.074640,-0.953067,-0.005890,0.012080,0.003456,0.002514,0.001866
1.483000,-0.260575,0.061448,-0.929913,-0.005822,0.011415,0.003338,0.003487,0.003487
1.483500,-0.258541,0.060417,-0.939691,-0.005500,0.011318,0.003367,0.002838,0.000568
1.484000,-0.266651,0.029804,-0.916583,-0.005983,0.011905,0.003330,0.002838,0.004136
1.484500,-0.268698,0.057407,-0.959803,-0.005042,0.012367,0.003288,0.002838,0.001866
1.485000,-0.256714,0.068700,-0.944114,-0.005366,0.012021,0.003095,0.002838,0.000568
1.485500,-0.244594,0.077774,-0.947749,-0.005702,0.011511,0.003124,0.002838,0.004460
1.486000,-0.236478,0.075437,-0.923728,-0.005897,0.011906,0.003438,0.003163,0.001217
1.486500,-0.246657,0.060282,-0.934355,-0.005602,0.011969,0.003123,0.001866,0.001866
1.487000,-0.262640,0.072016,-0.943838,-0.006096,0.011896,0.003258,0.002838,0.002190
1.487500,-0.244580,0.075322,-0.917282,-0.005617,0.011177,0.003179,0.002838,0.000568
1.488000,-0.268692,0.075547,-0.913327,-0.005837,0.011675,0.003258,0.003163,0.004460
1.488500,-0.266780,0.057763,-0.924411,-0.006077,0.011758,0.002999,0.003163,0.000893
1.489000,-0.238587,0.064919,-0.930933,-0.005533,0.011782,0.003183,0.002838,0.001866
1.489500,-0.254522,0.081784,-0.952934,-0.005295,0.011837,0.003463,0.002838,0.002190
1.490000,-0.244504,0.087270,-0.930123,-0.005692,0.011642,0.003410,0.002838,0.000244
1.490500,-0.242453,0.078963,-0.953851,-0.006162,0.011779,0.003433,0.003487,0.004136
1.491000,-0.252504,0.054497,-0.956872,-0.006004,0.011900,0.003424,0.001866,0.002190
1.491500,-0.274583,0.074617,-0.966369,-0.006124,0.011937,0.003450,0.002514,0.001541
1.492000,-0.248553,0.087191,-0.940487,-0.005648,0.011252,0.003236,0.002838,0.003163
1.492500,-0.264522,0.068726,-0.939227,-0.005639,0.011516,0.003508,0.003163,0.000568
1.493000,-0.274676,0.067460,-0.946735,-0.006021,0.011855,0.003280,0.003163,0.002190
1.493500,-0.248603,0.052007,-0.934090,-0.005878,0.011903,0.003230,0.001217,0.003163
1.494000,-0.246560,0.065091,-0.933607,-0.005573,0.011966,0.003349,0.002514,0.001217
1.494500,-0.242439,0.083820,-0.943267,-0.005665,0.011605,0.003493,0.002514,0.003487
1.495000,-0.236513,0.094255,-0.927283,-0.005939,0.012203,0.003418,0.002838,0.000244
1.495500,-0.250558,0.076873,-0.967305,-0.005843,0.012127,0.003321,0.002190,0.002190
1.496000,-0.252522,0.075564,-0.970622,-0.006132,0.011866,0.003344,0.002514,0.002514
1.496500,-0.244452,0.096738,-0.946581,-0.005504,0.011334,0.003438,0.002838,0.000568
1.497000,-0.262504,0.072227,-0.949423,-0.005764,0.011588,0.003509,0.004136,0.003487
1.497500,-0.264500,0.059281,-0.969771,-0.006069,0.011692,0.003475,0.003811,0.000568
1.498000,-0.248481,0.054507,-0.973761,-0.005775,0.011573,0.003339,0.003163,0.001217
1.498500,-0.262475,0.074918,-0.979165,-0.005236,0.011666,0.003540,0.002838,0.003163
1.499000,-0.250426,0.074631,-0.959482,-0.005476,0.011516,0.003543,0.002190,0.001217
1.499500,-0.244449,0.089609,-0.943442,-0.006056,0.011866,0.003522,0.003163,0.002838
1.500000,-0.256522,0.061484,-0.946723,-0.006059,0.011754,0.003424,0.001866,0.001541
1.500500,-0.264606,0.077999,-0.936560,-0.005874,0.011791,0.003372,0.003163,0.001217
1.501000,-0.254561,0.090870,-0.943466,-0.005625,0.011506,0.003321,0.002838,0.002514
1.501500,-0.270652,0.081582,-0.919512,-0.005662,0.011710,0.003372,0.003163,-0.001053
1.502000,-0.282623,0.048732,-0.956192,-0.006116,0.011579,0.003381,0.002838,0.002514
1.502500,-0.256626,0.073287,-0.960686,-0.005580,0.011553,0.003147,0.002838,0.001217
1.503000,-0.274760,0.074805,-0.933090,-0.005135,0.011952,0.003205,0.002190,0.000568
1.503500,-0.234505,0.088269,-0.913788,-0.005504,0.011306,0.003300,0.002838,0.003811
1.504000,-0.258668,0.074394,-0.940724,-0.005945,0.012063,0.003206,0.002514,0.000893
1.504500,-0.254663,0.072345,-0.964067,-0.005396,0.012258,0.003182,0.002190,0.003163
1.505000,-0.262684,0.078884,-0.934222,-0.006342,0.011895,0.003175,0.002190,0.002190
1.505500,-0.260569,0.094476,-0.929566,-0.005506,0.011481,0.003406,0.002838,0.000568
1.506000,-0.278701,0.084036,-0.932858,-0.005601,0.011728,0.003314,0.002838,0.004136
1.506500,-0.270714,0.057921,-0.957504,-0.006077,0.011673,0.003080,0.002838,0.000244
1.507000,-0.268710,0.066298,-0.943688,-0.005608,0.011679,0.003143,0.003163,0.002838
1.507500,-0.270666,0.079554,-0.946183,-0.005205,0.011984,0.003347,0.003163,0.002190
1.508000,-0.246548,0.083756,-0.923464,-0.005475,0.011460,0.003324,0.002514,0.001217
1.508500,-0.232529,0.096625,-0.944393,-0.005698,0.012041,0.003279,0.003163,0.003163
1.509000,-0.254539,0.076747,-0.970612,-0.006078,0.011794,0.003315,0.002514,0.001541
1.509500,-0.264584,0.096712,-0.956877,-0.006107,0.011704,0.003346,0.003163,0.000568
1.510000,-0.264596,0.092075,-0.936474,-0.005800,0.011619,0.003375,0.002514,0.004136
1.510500,-0.266621,0.067331,-0.943517,-0.006025,0.011588,0.003281,0.002514,-0.000080
1.511000,-0.266554,0.055595,-0.949928,-0.006181,0.011540,0.003388,0.002838,0.003163
1.511500,-0.260657,0.078042,-0.960702,-0.005833,0.012073,0.003206,0.003163,0.001866
1.512000,-0.264683,0.068743,-0.933391,-0.005500,0.011984,0.003261,0.003163,0.000893
1.512500,-0.242453,0.090989,-0.943120,-0.005392,0.011682,0.003497,0.002838,0.003163
1.513000,-0.236561,0.094420,-0.950954,-0.005474,0.012090,0.003250,0.002838,-0.000080
1.513500,-0.254675,0.067276,-0.954638,-0.006128,0.012185,0.003120,0.002190,0.004784
1.514000,-0.248616,0.084759,-0.927535,-0.005988,0.011780,0.003211,0.002838,0.000893
1.514500,-0.256658,0.085061,-0.909982,-0.005414,0.011874,0.003297,0.003811,-0.001053
1.515000,-0.254614,0.062696,-0.940438,-0.005632,0.011711,0.003231,0.002514,0.003163
1.515500,-0.246501,0.055456,-0.967519,-0.005961,0.011287,0.003224,0.003163,-0.000404
1.516000,-0.244635,0.068457,-0.941111,-0.005562,0.011734,0.003096,0.003163,0.001541
1.516500,-0.264591,0.064162,-0.952979,-0.005384,0.011737,0.003369,0.003163,0.002838
1.517000,-0.244526,0.077992,-0.940268,-0.005601,0.011894,0.003381,0.002838,-0.000729
1.517500,-0.228451,0.087251,-0.961013,-0.005704,0.011885,0.003331,0.001217,0.003163
1.518000,-0.244498,0.068532,-0.984300,-0.005893,0.011712,0.003260,0.002514,0.001866
1.518500,-0.270537,0.090945,-0.966399,-0.006228,0.011742,0.003482,0.002514,0.000893
1.519000,-0.260570,0.073330,-0.933043,-0.005664,0.011629,0.003400,0.002838,0.003163
1.519500,-0.268636,0.063920,-0.946726,-0.005855,0.011655,0.003280,0.002190,-0.000729
1.520000,-0.242550,0.064608,-0.941270,-0.006288,0.011483,0.003174,0.002838,0.002514
1.520500,-0.256653,0.068539,-0.964358,-0.005747,0.011696,0.003089,0.002838,0.000244
1.521000,-0.270735,0.060664,-0.940013,-0.005306,0.012048,0.003201,0.002838,0.000244
1.521500,-0.250632,0.060394,-0.927035,-0.005316,0.011712,0.003206,0.003163,0.002514
1.522000,-0.226544,0.078957,-0.931222,-0.005465,0.011872,0.003192,0.002838,-0.001053
1.522500,-0.230616,0.062402,-0.948668,-0.005743,0.011852,0.002986,0.002838,0.001866
1.523000,-0.250649,0.086139,-0.934067,-0.005604,0.011898,0.003185,0.003487,0.001217
1.523500,-0.246572,0.088740,-0.950276,-0.005170,0.011898,0.003301,0.003163,0.000244
1.524000,-0.266720,0.060362,-0.930467,-0.005919,0.012114,0.003200,0.002190,0.002190
1.524500,-0.254566,0.055498,-0.974287,-0.005959,0.011278,0.003137,0.003163,-0.000404
1.525000,-0.262654,0.051113,-0.970653,-0.005694,0.011930,0.003168,0.000568,0.002838
1.525500,-0.268749,0.047536,-0.926915,-0.005330,0.011573,0.003083,0.003811,0.002190
1.526000,-0.246645,0.069776,-0.917162,-0.005407,0.012099,0.003242,0.003163,-0.000080
1.526500,-0.224596,0.077742,-0.938461,-0.005475,0.011973,0.003052,0.002514,0.002514
1.527000,-0.236630,0.070695,-0.961909,-0.005652,0.011690,0.002957,0.002838,-0.000080
1.527500,-0.256634,0.075404,-0.920511,-0.006079,0.011803,0.003261,0.003163,0.000568
1.528000,-0.262641,0.079263,-0.926515,-0.005584,0.011941,0.003348,0.002190,0.002838
1.528500,-0.264834,0.080133,-0.917941,-0.006006,0.012206,0.002983,0.002838,-0.001377
1.529000,-0.238552,0.071728,-0.927697,-0.005874,0.011396,0.003180,0.001541,0.001866
1.529500,-0.258710,0.072183,-0.923743,-0.005437,0.012030,0.003181,0.003163,0.001866
1.530000,-0.266598,0.048745,-0.929491,-0.005602,0.011618,0.003391,0.002838,0.000568
1.530500,-0.232455,0.059058,-0.947323,-0.005568,0.011530,0.003320,0.003163,0.001866
1.531000,-0.230626,0.072041,-0.924554,-0.005170,0.012033,0.003108,0.002838,-0.002350
1.531500,-0.234634,0.067055,-0.948665,-0.005812,0.011708,0.002957,0.002514,0.001541
1.532000,-0.240631,0.087143,-0.931295,-0.005885,0.012119,0.003161,0.003163,0.000893
1.532500,-0.244509,0.068753,-0.940020,-0.005693,0.012478,0.003523,0.002190,-0.001053
1.533000,-0.268790,0.082791,-0.937331,-0.005614,0.012224,0.003096,0.002514,0.003163
1.533500,-0.220489,0.067934,-0.918269,-0.005857,0.011046,0.003098,0.002838,0.000244
1.534000,-0.244566,0.065864,-0.934303,-0.005904,0.011213,0.003146,0.003163,0.002190
1.534500,-0.258639,0.055523,-0.923705,-0.005854,0.011627,0.003226,0.003811,0.001866
1.535000,-0.252534,0.054629,-0.936429,-0.005484,0.011810,0.003428,0.003163,-0.001702
1.535500,-0.226565,0.074458,-0.947959,-0.005115,0.011982,0.003136,0.002838,0.001217
1.536000,-0.230489,0.069711,-0.961012,-0.005421,0.011735,0.003241,0.002190,-0.000404
1.536500,-0.224326,0.084875,-0.963922,-0.005998,0.011920,0.003555,0.002514,0.002190
1.537000,-0.238412,0.067637,-0.970065,-0.005565,0.012196,0.003549,0.002190,0.001541
1.537500,-0.254555,0.069658,-0.960636,-0.006161,0.011880,0.003314,0.001866,-0.002674
1.538000,-0.226414,0.060056,-0.947577,-0.005708,0.011249,0.003291,0.001866,0.003487
1.538500,-0.248490,0.054483,-0.936547,-0.005628,0.011540,0.003426,0.004460,-0.002999
1.539000,-0.250579,0.027289,-0.944178,-0.006103,0.011763,0.003219,0.003163,-0.001053
1.539500,-0.230488,0.060333,-0.950852,-0.005468,0.011904,0.003296,0.002838,0.002514
1.540000,-0.230637,0.064836,-0.924873,-0.005351,0.011790,0.003018,0.002190,-0.001377
1.540500,-0.220585,0.058689,-0.911831,-0.005529,0.011433,0.002989,0.002190,0.000244
1.541000,-0.208511,0.068035,-0.918820,-0.005859,0.011971,0.003110,0.002838,0.000893
1.541500,-0.242556,0.058111,-0.933649,-0.005423,0.012110,0.003351,0.001541,-0.000729
1.542000,-0.240634,0.070529,-0.938366,-0.006070,0.011743,0.003039,0.002514,0.000893
1.542500,-0.224641,0.075103,-0.891621,-0.005298,0.011197,0.002937,0.002514,-0.001053
1.543000,-0.238545,0.069638,-0.934004,-0.005462,0.011586,0.003239,0.002514,0.000568
1.543500,-0.254604,0.029568,-0.920532,-0.006133,0.011645,0.003247,0.003163,0.000244
1.544000,-0.244638,0.052044,-0.934387,-0.005692,0.012044,0.003150,0.002514,-0.002999
1.544500,-0.220496,0.073378,-0.951036,-0.004981,0.012085,0.003252,0.002838,0.001866
1.545000,-0.222435,0.060041,-0.907234,-0.005608,0.011553,0.003382,0.002838,-0.000729
1.545500,-0.220359,0.072982,-0.937404,-0.006013,0.011873,0.003498,0.003163,0.000893
1.546000,-0.234614,0.062429,-0.907771,-0.005640,0.011870,0.003157,0.000893,0.002190
1.546500,-0.254699,0.066977,-0.921281,-0.006175,0.011548,0.003032,0.002190,-0.001377
1.547000,-0.236469,0.077919,-0.933517,-0.005370,0.011487,0.003382,0.003163,0.001217
1.547500,-0.252682,0.051953,-0.903913,-0.005639,0.011674,0.003146,0.003163,-0.000404
1.548000,-0.246687,0.036524,-0.918039,-0.005868,0.011622,0.003000,0.003163,-0.000729
1.548500,-0.244720,0.047419,-0.927940,-0.005342,0.012098,0.003011,0.003163,0.000244
1.549000,-0.238605,0.048446,-0.914128,-0.005384,0.011593,0.003150,0.003487,-0.001702
1.549500,-0.238623,0.062586,-0.907343,-0.005214,0.011640,0.003156,0.002838,0.001866
1.550000,-0.228516,0.068352,-0.931100,-0.005753,0.011974,0.003272,0.002514,-0.001053
1.550500,-0.242564,0.048490,-0.937446,-0.005712,0.011759,0.003231,0.002190,-0.001053
1.551000,-0.242638,0.067043,-0.941641,-0.006041,0.011728,0.003037,0.003163,0.001541
1.551500,-0.234541,0.078970,-0.903675,-0.005223,0.011389,0.003273,0.003163,-0.000404
1.552000,-0.248620,0.054218,-0.900491,-0.005909,0.011762,0.003260,0.002838,0.000893
1.552500,-0.232489,0.035400,-0.924135,-0.005831,0.011569,0.003285,0.003163,0.000893
1.553000,-0.242646,0.041161,-0.921470,-0.006080,0.011738,0.003059,0.004136,-0.002350
1.553500,-0.246613,0.067655,-0.923322,-0.004901,0.011957,0.003299,0.002838,0.001217
1.554000,-0.222410,0.059784,-0.897335,-0.005985,0.011225,0.003378,0.001217,-0.000080
1.554500,-0.220620,0.084540,-0.901885,-0.005718,0.012002,0.003057,0.002838,0.000568
1.555000,-0.228541,0.056599,-0.948308,-0.006052,0.012342,0.003212,0.001217,0.001541
1.555500,-0.250544,0.069529,-0.947379,-0.006256,0.011802,0.003315,0.002514,-0.001702
1.556000,-0.242468,0.081399,-0.930005,-0.005723,0.011633,0.003465,0.003163,0.001866
1.556500,-0.260560,0.049843,-0.922874,-0.005739,0.011721,0.003450,0.002838,-0.001053
1.557000,-0.240484,0.051948,-0.957540,-0.006072,0.011751,0.003313,0.003487,-0.001377
1.557500,-0.240565,0.056803,-0.954330,-0.005624,0.011937,0.003207,0.003163,0.001217
1.558000,-0.248625,0.061676,-0.937135,-0.005403,0.012198,0.003266,0.002514,-0.001702
1.558500,-0.230452,0.069667,-0.920166,-0.005320,0.011565,0.003411,0.003163,0.000244
1.559000,-0.220410,0.075457,-0.937499,-0.005765,0.012118,0.003446,0.002838,-0.000729
1.559500,-0.224569,0.058741,-0.931933,-0.005950,0.011875,0.003072,0.001866,-0.001377
1.560000,-0.238532,0.067134,-0.937693,-0.006132,0.011981,0.003293,0.003163,0.000568
1.560500,-0.236560,0.080112,-0.893657,-0.005495,0.011733,0.003330,0.002838,-0.002026
1.561000,-0.264697,0.066344,-0.940387,-0.005748,0.012181,0.003232,0.002514,0.000244
1.561500,-0.248581,0.056569,-0.930724,-0.005902,0.011433,0.003200,0.002514,0.000568
1.562000,-0.246689,0.048432,-0.941489,-0.005668,0.011755,0.002977,0.003487,-0.003323
1.562500,-0.244555,0.061443,-0.906687,-0.005450,0.011594,0.003348,0.002838,0.001217
1.563000,-0.234489,0.074594,-0.916471,-0.005055,0.011941,0.003473,0.002514,-0.001377
1.563500,-0.226526,0.071682,-0.921336,-0.005832,0.011630,0.003186,0.002514,0.000244
1.564000,-0.222493,0.064616,-0.924713,-0.005777,0.011500,0.003185,0.002838,0.000244
